age,total_orders,average_order_value,total_spent,frequency_of_purchases,website_visits,social_media_engagement,customer_support_interactions,returns_refunds,email_open_rate,account_age_days,days_since_last_purchase,gender_Male,product_categories_Beauty,product_categories_Books,product_categories_Clothing,product_categories_Electronics,product_categories_Health,product_categories_Home & Kitchen,product_categories_Pets,product_categories_Sports & Outdoors,product_categories_Toys,payment_method_bankcard,payment_method_china-unionpay,payment_method_diners-club-carte-blanche,payment_method_diners-club-enroute,payment_method_diners-club-international,payment_method_diners-club-us-ca,payment_method_instapayment,payment_method_jcb,payment_method_laser,payment_method_maestro,payment_method_mastercard,payment_method_solo,payment_method_switch,payment_method_visa,payment_method_visa-electron,device_type_Mobile,loyalty_program_status_Gold,loyalty_program_status_Platinum,loyalty_program_status_Silver
45,38,145,5510,5.0,370,1,12,8,55.74,283,93,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
45,66,116,7656,15.318181818181818,36,94,8,0,0.81,1297,286,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
84,72,75,5400,10.083333333333334,820,34,18,6,64.83,958,232,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
87,37,222,8214,49.24324324324324,337,35,12,6,71.56,2070,248,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
33,26,63,1638,8.461538461538462,283,96,9,2,90.58,379,159,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
43,68,12,816,4.720588235294118,607,60,2,4,19.64,515,194,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
94,43,412,17716,47.41860465116279,770,40,11,1,39.5,2351,312,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23,97,34,3298,10.628865979381443,750,61,5,1,23.9,1315,284,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
54,42,372,15624,17.285714285714285,743,81,12,0,11.57,995,269,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
43,72,349,25128,20.11111111111111,310,35,8,2,59.53,1692,244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19,70,366,25620,6.314285714285714,521,71,3,9,49.32,497,55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
44,14,90,1260,57.92857142857143,829,56,20,10,35.76,1100,289,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
90,95,381,36195,4.389473684210526,4,43,0,3,11.97,679,262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
92,31,73,2263,50.32258064516129,697,88,20,8,27.52,1659,99,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,62,78,4836,23.112903225806452,401,98,12,5,45.22,1555,122,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
82,70,33,2310,13.571428571428571,326,27,14,4,72.99,1229,279,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
22,95,221,20995,18.936842105263157,653,1,11,9,45.29,1939,140,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
92,4,429,1716,424.5,533,23,20,8,3.75,1953,255,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
26,86,43,3698,0.0,485,6,4,2,78.8,96,96,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
89,30,220,6600,24.966666666666665,593,78,18,9,87.14,772,23,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
45,52,358,18616,17.903846153846153,37,87,8,9,35.82,1231,300,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
88,55,184,10120,32.236363636363635,553,57,18,0,9.66,2139,366,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
87,68,395,26860,27.426470588235293,220,76,18,0,57.49,2132,267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25,87,138,12006,4.413793103448276,548,25,6,9,90.34,676,292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,16,150,2400,120.1875,34,35,18,3,88.94,1964,41,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
52,58,47,2726,11.068965517241379,829,28,9,1,1.83,880,238,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
26,77,343,26411,11.61038961038961,447,81,5,8,26.56,1089,195,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
83,85,153,13005,23.270588235294117,875,91,20,4,74.65,2283,305,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39,19,11,209,115.57894736842105,610,47,2,8,50.74,2365,169,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
60,10,424,4240,112.4,499,62,7,9,78.05,1273,149,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71,34,91,3094,36.0,592,88,13,4,10.31,1256,32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
55,55,179,9845,36.29090909090909,1006,29,1,10,87.62,2252,256,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
76,27,464,12528,5.666666666666667,372,9,3,8,78.92,350,197,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
50,70,332,23240,12.17142857142857,360,36,1,8,82.6,1117,265,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
94,52,474,24648,4.269230769230769,804,6,13,10,24.1,233,11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
25,77,200,15400,12.896103896103897,741,38,14,4,8.48,1286,293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
74,30,334,10020,76.83333333333333,180,6,12,10,36.61,2320,15,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
65,74,493,36482,20.56756756756757,951,49,19,10,54.91,1642,120,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
94,49,356,17444,41.06122448979592,977,99,6,7,29.26,2136,124,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
63,31,412,12772,3.7419354838709675,669,71,16,10,56.76,387,271,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
92,32,241,7712,35.0,1007,27,10,0,5.8,1456,336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
61,37,101,3737,51.75675675675676,551,97,6,8,98.17,2240,325,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
75,44,325,14300,48.34090909090909,964,74,5,1,13.64,2130,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
50,9,48,432,145.11111111111111,757,57,9,1,22.17,1404,98,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
47,83,332,27556,1.2650602409638554,223,75,7,2,45.71,260,155,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
65,18,176,3168,81.16666666666667,663,19,15,2,31.84,1777,316,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
78,75,160,12000,7.013333333333334,492,59,11,5,71.28,544,18,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
18,95,260,24700,2.968421052631579,219,66,9,6,95.88,607,325,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
23,49,132,6468,5.0,588,11,14,3,1.87,438,193,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41,17,314,5338,15.588235294117647,727,36,11,1,51.13,610,345,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
